# 2theta(deg)  intensity
6.234027865142169889e-01 1.169189941406250000e+03
6.254636221721152634e-01 1.164533325195312500e+03
6.275244578300134268e-01 1.164003540039062500e+03
6.295852934879117013e-01 1.160917114257812500e+03
6.316461291458099758e-01 1.159207031250000000e+03
6.337069648037081393e-01 1.159450561523437500e+03
6.357678004616064138e-01 1.158249755859375000e+03
6.378286361195046883e-01 1.155219970703125000e+03
6.398894717774028518e-01 1.155714965820312500e+03
6.419503074353011263e-01 1.152769287109375000e+03
6.440111430931994008e-01 1.152200805664062500e+03
6.460719787510975642e-01 1.155466918945312500e+03
6.481328144089958387e-01 1.154918457031250000e+03
6.501936500668941132e-01 1.153477539062500000e+03
6.522544857247922767e-01 1.153567749023437500e+03
6.543153213826905512e-01 1.150216064453125000e+03
6.563761570405888257e-01 1.146858398437500000e+03
6.584369926984869892e-01 1.147954589843750000e+03
6.604978283563852637e-01 1.145288696289062500e+03
6.625586640142835382e-01 1.144733398437500000e+03
6.646194996721817017e-01 1.144467407226562500e+03
6.666803353300799762e-01 1.142661010742187500e+03
6.687411709879782507e-01 1.141474487304687500e+03
6.708020066458764141e-01 1.143155395507812500e+03
6.728628423037746886e-01 1.143262817382812500e+03
6.749236779616729631e-01 1.142801635742187500e+03
6.769845136195711266e-01 1.140126953125000000e+03
6.790453492774694011e-01 1.137943847656250000e+03
6.811061849353676756e-01 1.134669067382812500e+03
6.831670205932658391e-01 1.134515991210937500e+03
6.852278562511641136e-01 1.133537475585937500e+03
6.872886919090623881e-01 1.133934936523437500e+03
6.893495275669606626e-01 1.135058959960937500e+03
6.914103632248588260e-01 1.134005126953125000e+03
6.934711988827571005e-01 1.134305175781250000e+03
6.955320345406553750e-01 1.135091064453125000e+03
6.975928701985535385e-01 1.135200073242187500e+03
6.996537058564518130e-01 1.134465698242187500e+03
7.017145415143500875e-01 1.137269287109375000e+03
7.037753771722482510e-01 1.138579589843750000e+03
7.058362128301465255e-01 1.139066894531250000e+03
7.078970484880448000e-01 1.140733642578125000e+03
7.099578841459429634e-01 1.139090087890625000e+03
7.120187198038412379e-01 1.140096923828125000e+03
7.140795554617395124e-01 1.138041259765625000e+03
7.161403911196376759e-01 1.136541625976562500e+03
7.182012267775359504e-01 1.135031738281250000e+03
7.202620624354342249e-01 1.132639648437500000e+03
