# 2theta(deg)  intensity
4.358700773432072628e-01 1.262878906250000000e+03
4.379309287727259359e-01 1.268356689453125000e+03
4.399917802022446645e-01 1.273998046875000000e+03
4.420526316317633375e-01 1.282227539062500000e+03
4.441134830612820661e-01 1.289629028320312500e+03
4.461743344908007947e-01 1.293957641601562500e+03
4.482351859203194677e-01 1.299708007812500000e+03
4.502960373498381408e-01 1.301108520507812500e+03
4.523568887793568694e-01 1.303119506835937500e+03
4.544177402088755424e-01 1.304519287109375000e+03
4.564785916383942710e-01 1.305974731445312500e+03
4.585394430679130551e-01 1.308997802734375000e+03
4.606002944974317281e-01 1.310921142578125000e+03
4.626611459269504567e-01 1.310920654296875000e+03
4.647219973564691298e-01 1.313984375000000000e+03
4.667828487859878583e-01 1.316245727539062500e+03
4.688437002155065314e-01 1.318229125976562500e+03
4.709045516450253155e-01 1.320823974609375000e+03
4.729654030745439330e-01 1.321517211914062500e+03
4.750262545040627171e-01 1.320336547851562500e+03
4.770871059335813347e-01 1.320392578125000000e+03
4.791479573631001188e-01 1.319129272460937500e+03
4.812088087926188473e-01 1.321520141601562500e+03
4.832696602221375204e-01 1.323749267578125000e+03
4.853305116516563045e-01 1.323638305664062500e+03
4.873913630811749220e-01 1.321638061523437500e+03
4.894522145106937061e-01 1.318911865234375000e+03
4.915130659402123237e-01 1.317182373046875000e+03
4.935739173697311077e-01 1.319825317382812500e+03
4.956347687992497808e-01 1.323089599609375000e+03
4.976956202287685094e-01 1.322819702148437500e+03
4.997564716582871824e-01 1.321805541992187500e+03
5.018173230878059110e-01 1.319560546875000000e+03
5.038781745173246396e-01 1.315862182617187500e+03
5.059390259468433682e-01 1.313349365234375000e+03
5.079998773763620967e-01 1.313661254882812500e+03
5.100607288058807143e-01 1.313757568359375000e+03
5.121215802353995539e-01 1.312567016601562500e+03
5.141824316649181714e-01 1.307916137695312500e+03
5.162432830944369000e-01 1.305416625976562500e+03
5.183041345239556286e-01 1.300122314453125000e+03
5.203649859534743571e-01 1.295677490234375000e+03
5.224258373829929747e-01 1.292384033203125000e+03
5.244866888125117033e-01 1.285856811523437500e+03
5.265475402420304318e-01 1.278515747070312500e+03
5.286083916715491604e-01 1.272849731445312500e+03
5.306692431010678890e-01 1.266239013671875000e+03
5.327300945305866176e-01 1.264720825195312500e+03
5.347909459601053461e-01 1.261400512695312500e+03
5.368517973896239637e-01 1.258047851562500000e+03
5.389126488191426922e-01 1.255588745117187500e+03
5.409735002486614208e-01 1.252185424804687500e+03
5.430343516781801494e-01 1.246048706054687500e+03
5.450952031076987669e-01 1.242100708007812500e+03
5.471560545372176065e-01 1.239255004882812500e+03
5.492169059667362241e-01 1.233277954101562500e+03
5.512777573962549527e-01 1.225371459960937500e+03
5.533386088257736812e-01 1.221494873046875000e+03
5.553994602552924098e-01 1.218229003906250000e+03
5.574603116848111384e-01 1.215523925781250000e+03
5.595211631143297559e-01 1.215108886718750000e+03
5.615820145438485955e-01 1.213665771484375000e+03
5.636428659733672131e-01 1.208779418945312500e+03
5.657037174028859416e-01 1.207404418945312500e+03
5.677645688324046702e-01 1.205565917968750000e+03
5.698254202619233988e-01 1.203182495117187500e+03
5.718862716914420163e-01 1.202180297851562500e+03
5.739471231209607449e-01 1.202544311523437500e+03
5.760079745504794735e-01 1.200856323242187500e+03
5.780688259799982021e-01 1.200858398437500000e+03
5.801296774095169306e-01 1.199005981445312500e+03
5.821905288390356592e-01 1.195588378906250000e+03
5.842513802685543878e-01 1.193332031250000000e+03
5.863122316980730053e-01 1.190959106445312500e+03
5.883730831275917339e-01 1.188622558593750000e+03
5.904339345571104625e-01 1.188116088867187500e+03
5.924947859866291910e-01 1.183772338867187500e+03
5.945556374161478086e-01 1.179727783203125000e+03
5.966164888456666482e-01 1.177973144531250000e+03
5.986773402751852657e-01 1.174628784179687500e+03
6.007381917047039943e-01 1.173158935546875000e+03
6.027990431342227229e-01 1.172695556640625000e+03
6.048598945637414515e-01 1.172132934570312500e+03
6.069207459932601800e-01 1.170894165039062500e+03
6.089815974227787976e-01 1.170939453125000000e+03
6.110424488522976372e-01 1.171017944335937500e+03
6.131033002818162547e-01 1.172833496093750000e+03
6.151641517113349833e-01 1.173836059570312500e+03
6.172250031408537119e-01 1.174093872070312500e+03
6.192858545703724404e-01 1.172973266601562500e+03
6.213467059998910580e-01 1.171997558593750000e+03
6.234075574294097866e-01 1.168843383789062500e+03
6.254684088589286262e-01 1.164370727539062500e+03
6.275292602884472437e-01 1.163457763671875000e+03
6.295901117179659723e-01 1.160928833007812500e+03
6.316509631474847009e-01 1.159470092773437500e+03
6.337118145770034294e-01 1.159579589843750000e+03
6.357726660065220470e-01 1.158264892578125000e+03
6.378335174360407756e-01 1.155493774414062500e+03
6.398943688655595041e-01 1.155482910156250000e+03
6.419552202950782327e-01 1.153162597656250000e+03
6.440160717245968502e-01 1.152919433593750000e+03
6.460769231541156898e-01 1.155378051757812500e+03
6.481377745836343074e-01 1.154971801757812500e+03
6.501986260131530360e-01 1.153774536132812500e+03
6.522594774426717645e-01 1.153233886718750000e+03
6.543203288721904931e-01 1.150428833007812500e+03
6.563811803017092217e-01 1.146803466796875000e+03
6.584420317312278392e-01 1.147712036132812500e+03
6.605028831607466788e-01 1.145547973632812500e+03
6.625637345902652964e-01 1.144623779296875000e+03
6.646245860197840249e-01 1.144464965820312500e+03
6.666854374493027535e-01 1.142948486328125000e+03
6.687462888788214821e-01 1.141653442382812500e+03
6.708071403083400996e-01 1.142375122070312500e+03
6.728679917378588282e-01 1.142887084960937500e+03
6.749288431673776678e-01 1.142609130859375000e+03
6.769896945968962854e-01 1.140075561523437500e+03
6.790505460264150139e-01 1.138270507812500000e+03
6.811113974559337425e-01 1.135021850585937500e+03
6.831722488854524711e-01 1.134812255859375000e+03
6.852331003149710886e-01 1.133308227539062500e+03
6.872939517444898172e-01 1.133644165039062500e+03
6.893548031740085458e-01 1.134641113281250000e+03
6.914156546035272743e-01 1.133256591796875000e+03
6.934765060330458919e-01 1.134099487304687500e+03
6.955373574625647315e-01 1.134952514648437500e+03
6.975982088920834601e-01 1.134884887695312500e+03
6.996590603216020776e-01 1.135514160156250000e+03
7.017199117511208062e-01 1.138446777343750000e+03
7.037807631806395348e-01 1.139160766601562500e+03
7.058416146101582633e-01 1.139832397460937500e+03
7.079024660396768809e-01 1.140386108398437500e+03
7.099633174691957205e-01 1.138784667968750000e+03
7.120241688987143380e-01 1.139651855468750000e+03
7.140850203282330666e-01 1.137939331054687500e+03
7.161458717577517952e-01 1.136112792968750000e+03
7.182067231872705237e-01 1.134252807617187500e+03
7.202675746167891413e-01 1.132615112304687500e+03
7.223284260463078699e-01 1.133412719726562500e+03
7.243892774758267095e-01 1.131536010742187500e+03
7.264501289053453270e-01 1.132356811523437500e+03
7.285109803348640556e-01 1.134148559570312500e+03
7.305718317643827842e-01 1.134308349609375000e+03
7.326326831939015127e-01 1.136272460937500000e+03
7.346935346234201303e-01 1.138322753906250000e+03
7.367543860529388589e-01 1.138074951171875000e+03
7.388152374824575874e-01 1.138319580078125000e+03
7.408760889119763160e-01 1.139410522460937500e+03
7.429369403414949335e-01 1.138013549804687500e+03
7.449977917710137731e-01 1.140275024414062500e+03
7.470586432005325017e-01 1.140600830078125000e+03
7.491194946300511193e-01 1.140462402343750000e+03
7.511803460595698478e-01 1.141695678710937500e+03
7.532411974890885764e-01 1.143268798828125000e+03
7.553020489186073050e-01 1.143304565429687500e+03
7.573629003481259225e-01 1.143437255859375000e+03
7.594237517776447621e-01 1.143447021484375000e+03
7.614846032071633797e-01 1.142498779296875000e+03
7.635454546366821083e-01 1.142555664062500000e+03
7.656063060662008368e-01 1.144191894531250000e+03
7.676671574957195654e-01 1.145764282226562500e+03
7.697280089252382940e-01 1.146608276367187500e+03
7.717888603547569115e-01 1.147358642578125000e+03
7.738497117842757511e-01 1.146413940429687500e+03
7.759105632137943687e-01 1.145985839843750000e+03
7.779714146433130972e-01 1.146373291015625000e+03
7.800322660728318258e-01 1.146568969726562500e+03
7.820931175023505544e-01 1.146249755859375000e+03
7.841539689318691719e-01 1.145984985351562500e+03
7.862148203613879005e-01 1.147365722656250000e+03
7.882756717909066291e-01 1.150983032226562500e+03
7.903365232204253576e-01 1.152571289062500000e+03
7.923973746499439752e-01 1.154606445312500000e+03
7.944582260794628148e-01 1.155698364257812500e+03
7.965190775089815434e-01 1.156259033203125000e+03
7.985799289385001609e-01 1.156725463867187500e+03
8.006407803680188895e-01 1.156764892578125000e+03
8.027016317975376181e-01 1.154502441406250000e+03
8.047624832270563466e-01 1.151935424804687500e+03
8.068233346565749642e-01 1.149931396484375000e+03
8.088841860860938038e-01 1.150605224609375000e+03
8.109450375156124213e-01 1.154612915039062500e+03
8.130058889451311499e-01 1.158499389648437500e+03
8.150667403746498785e-01 1.161925170898437500e+03
8.171275918041686070e-01 1.163584838867187500e+03
8.191884432336873356e-01 1.163357666015625000e+03
8.212492946632059532e-01 1.163835449218750000e+03
8.233101460927247928e-01 1.165709350585937500e+03
8.253709975222434103e-01 1.166912841796875000e+03
8.274318489517621389e-01 1.167325073242187500e+03
8.294927003812808675e-01 1.169739379882812500e+03
8.315535518107995960e-01 1.168418823242187500e+03
8.336144032403182136e-01 1.167226562500000000e+03
8.356752546698369422e-01 1.169457153320312500e+03
8.377361060993556707e-01 1.168905395507812500e+03
8.397969575288743993e-01 1.169194213867187500e+03
8.418578089583931279e-01 1.169917602539062500e+03
8.439186603879118564e-01 1.171302856445312500e+03
8.459795118174305850e-01 1.174110717773437500e+03
8.480403632469492026e-01 1.174567871093750000e+03
8.501012146764680422e-01 1.176245605468750000e+03
8.521620661059866597e-01 1.178847412109375000e+03
8.542229175355053883e-01 1.178733154296875000e+03
8.562837689650240058e-01 1.180909423828125000e+03
8.583446203945428454e-01 1.181751098632812500e+03
8.604054718240614630e-01 1.181158569335937500e+03
8.624663232535801916e-01 1.182182861328125000e+03
8.645271746830990311e-01 1.183067016601562500e+03
8.665880261126176487e-01 1.182181396484375000e+03
8.686488775421363773e-01 1.183636474609375000e+03
8.707097289716549948e-01 1.184812011718750000e+03
8.727705804011738344e-01 1.186838134765625000e+03
8.748314318306924520e-01 1.189586059570312500e+03
8.768922832602111805e-01 1.191426513671875000e+03
8.789531346897299091e-01 1.192156860351562500e+03
8.810139861192486377e-01 1.193729003906250000e+03
8.830748375487672552e-01 1.193197021484375000e+03
8.851356889782859838e-01 1.192978027343750000e+03
8.871965404078047124e-01 1.193352050781250000e+03
8.892573918373234410e-01 1.193767089843750000e+03
8.913182432668421695e-01 1.195139404296875000e+03
8.933790946963608981e-01 1.196582153320312500e+03
8.954399461258797377e-01 1.198280029296875000e+03
8.975007975553983552e-01 1.200617919921875000e+03
8.995616489849170838e-01 1.201810668945312500e+03
9.016225004144359234e-01 1.201955566406250000e+03
9.036833518439545410e-01 1.201944335937500000e+03
9.057442032734731585e-01 1.201950561523437500e+03
9.078050547029918871e-01 1.201630126953125000e+03
9.098659061325107267e-01 1.203708618164062500e+03
9.119267575620293442e-01 1.204422363281250000e+03
9.139876089915480728e-01 1.203891113281250000e+03
9.160484604210669124e-01 1.207275024414062500e+03
9.181093118505855299e-01 1.210494140625000000e+03
9.201701632801041475e-01 1.211386962890625000e+03
9.222310147096228761e-01 1.212871459960937500e+03
9.242918661391417157e-01 1.214518554687500000e+03
9.263527175686603332e-01 1.211980346679687500e+03
9.284135689981790618e-01 1.212599121093750000e+03
9.304744204276976793e-01 1.214079711914062500e+03
9.325352718572165189e-01 1.213840209960937500e+03
9.345961232867351365e-01 1.214083129882812500e+03
9.366569747162538651e-01 1.215927978515625000e+03
9.387178261457727046e-01 1.215997558593750000e+03
9.407786775752913222e-01 1.218944335937500000e+03
9.428395290048100508e-01 1.220681640625000000e+03
9.449003804343286683e-01 1.221194458007812500e+03
9.469612318638475079e-01 1.220667480468750000e+03
9.490220832933661255e-01 1.221513671875000000e+03
9.510829347228848540e-01 1.220206054687500000e+03
9.531437861524034716e-01 1.221261596679687500e+03
9.552046375819223112e-01 1.220928344726562500e+03
9.572654890114410398e-01 1.219658325195312500e+03
9.593263404409596573e-01 1.219196533203125000e+03
9.613871918704784969e-01 1.219177124023437500e+03
9.634480432999971145e-01 1.220819946289062500e+03
9.655088947295158430e-01 1.222831909179687500e+03
9.675697461590344606e-01 1.225621215820312500e+03
9.696305975885533002e-01 1.226256225585937500e+03
9.716914490180720287e-01 1.227252319335937500e+03
9.737523004475906463e-01 1.228276733398437500e+03
9.758131518771092638e-01 1.229946533203125000e+03
9.778740033066281034e-01 1.231056518554687500e+03
9.799348547361468320e-01 1.232781616210937500e+03
9.819957061656654496e-01 1.233475830078125000e+03
9.840565575951841781e-01 1.233882812500000000e+03
9.861174090247030177e-01 1.233483642578125000e+03
9.881782604542216353e-01 1.232559570312500000e+03
9.902391118837402528e-01 1.233026733398437500e+03
9.922999633132590924e-01 1.234278930664062500e+03
9.943608147427778210e-01 1.234913818359375000e+03
9.964216661722964385e-01 1.237798461914062500e+03
9.984825176018151671e-01 1.239943481445312500e+03
1.000543369031333896e+00 1.240062255859375000e+03
1.002604220460852735e+00 1.239415771484375000e+03
1.004665071890371353e+00 1.239054931640625000e+03
1.006725923319889970e+00 1.238208496093750000e+03
1.008786774749408810e+00 1.237280517578125000e+03
1.010847626178927428e+00 1.236722900390625000e+03
1.012908477608446045e+00 1.236319946289062500e+03
1.014969329037964885e+00 1.235686645507812500e+03
1.017030180467483724e+00 1.235765747070312500e+03
1.019091031897002342e+00 1.234868164062500000e+03
1.021151883326520959e+00 1.235285766601562500e+03
1.023212734756039799e+00 1.237669067382812500e+03
1.025273586185558417e+00 1.239455444335937500e+03
1.027334437615077034e+00 1.241030761718750000e+03
1.029395289044595652e+00 1.241206787109375000e+03
1.031456140474114713e+00 1.242251708984375000e+03
1.033516991903633331e+00 1.243890014648437500e+03
1.035577843333151948e+00 1.244638183593750000e+03
1.037638694762670788e+00 1.247273803710937500e+03
1.039699546192189406e+00 1.247611938476562500e+03
1.041760397621708023e+00 1.246813232421875000e+03
1.043821249051226641e+00 1.246848632812500000e+03
1.045882100480745702e+00 1.245530517578125000e+03
1.047942951910264320e+00 1.245216796875000000e+03
1.050003803339782937e+00 1.245344970703125000e+03
1.052064654769301555e+00 1.246447021484375000e+03
1.054125506198820394e+00 1.246515502929687500e+03
1.056186357628339012e+00 1.246847045898437500e+03
1.058247209057857630e+00 1.248671630859375000e+03
1.060308060487376691e+00 1.250469482421875000e+03
1.062368911916895309e+00 1.251311889648437500e+03
1.064429763346413926e+00 1.250642700195312500e+03
1.066490614775932544e+00 1.252638916015625000e+03
1.068551466205451383e+00 1.253294555664062500e+03
1.070612317634970001e+00 1.254212890625000000e+03
1.072673169064488841e+00 1.256665039062500000e+03
1.074734020494007458e+00 1.258396484375000000e+03
1.076794871923526298e+00 1.260671264648437500e+03
1.078855723353044915e+00 1.262913818359375000e+03
1.080916574782563533e+00 1.263804443359375000e+03
1.082977426212082372e+00 1.265212036132812500e+03
1.085038277641600990e+00 1.265875610351562500e+03
1.087099129071119830e+00 1.266854492187500000e+03
1.089159980500638447e+00 1.269052978515625000e+03
1.091220831930157287e+00 1.271951049804687500e+03
1.093281683359675904e+00 1.272607666015625000e+03
1.095342534789194522e+00 1.273759277343750000e+03
1.097403386218713139e+00 1.275499145507812500e+03
1.099464237648231979e+00 1.275055175781250000e+03
1.101525089077750819e+00 1.276864135742187500e+03
1.103585940507269436e+00 1.278415283203125000e+03
1.105646791936788276e+00 1.277768066406250000e+03
1.107707643366306893e+00 1.278004516601562500e+03
1.109768494795825511e+00 1.277561889648437500e+03
1.111829346225344128e+00 1.274748291015625000e+03
1.113890197654862968e+00 1.275988403320312500e+03
1.115951049084381808e+00 1.276280639648437500e+03
1.118011900513900425e+00 1.279656860351562500e+03
1.120072751943419043e+00 1.281688110351562500e+03
1.122133603372937882e+00 1.283477416992187500e+03
1.124194454802456500e+00 1.285984863281250000e+03
1.126255306231975117e+00 1.285689331054687500e+03
1.128316157661493957e+00 1.287066772460937500e+03
1.130377009091012797e+00 1.287323608398437500e+03
1.132437860520531414e+00 1.287056274414062500e+03
1.134498711950050032e+00 1.285399536132812500e+03
1.136559563379568871e+00 1.284979125976562500e+03
1.138620414809087489e+00 1.287013549804687500e+03
1.140681266238606106e+00 1.289197753906250000e+03
1.142742117668124724e+00 1.291814331054687500e+03
1.144802969097643786e+00 1.296019897460937500e+03
1.146863820527162403e+00 1.296911376953125000e+03
1.148924671956681021e+00 1.297955444335937500e+03
1.150985523386199638e+00 1.298151123046875000e+03
1.153046374815718478e+00 1.299500976562500000e+03
1.155107226245237095e+00 1.301058227539062500e+03
1.157168077674755935e+00 1.301663696289062500e+03
1.159228929104274775e+00 1.305090087890625000e+03
1.161289780533793392e+00 1.308737792968750000e+03
1.163350631963312010e+00 1.311256958007812500e+03
1.165411483392830627e+00 1.312643920898437500e+03
1.167472334822349467e+00 1.314598022460937500e+03
1.169533186251868084e+00 1.314370849609375000e+03
1.171594037681386924e+00 1.314178955078125000e+03
1.173654889110905541e+00 1.316671875000000000e+03
1.175715740540424381e+00 1.316395629882812500e+03
1.177776591969942999e+00 1.316704711914062500e+03
1.179837443399461616e+00 1.316525268554687500e+03
1.181898294828980456e+00 1.318437622070312500e+03
1.183959146258499073e+00 1.320959838867187500e+03
1.186019997688017913e+00 1.324027709960937500e+03
1.188080849117536530e+00 1.327196899414062500e+03
1.190141700547055370e+00 1.327423950195312500e+03
1.192202551976573988e+00 1.328108276367187500e+03
1.194263403406092605e+00 1.328410888671875000e+03
1.196324254835611223e+00 1.329950195312500000e+03
1.198385106265130062e+00 1.330810302734375000e+03
