# 2theta(deg)  intensity
4.315451343617636160e-01 2.815339843750000000e+03
4.336050156713663339e-01 2.826034179687500000e+03
4.356648969809689964e-01 2.838619384765625000e+03
4.377247782905716589e-01 2.846240234375000000e+03
4.397846596001743769e-01 2.851121582031250000e+03
4.418445409097770393e-01 2.863119140625000000e+03
4.439044222193797573e-01 2.871218994140625000e+03
4.459643035289824198e-01 2.886008544921875000e+03
4.480241848385850822e-01 2.899829345703125000e+03
4.500840661481878002e-01 2.911706054687500000e+03
4.521439474577905182e-01 2.922135498046875000e+03
4.542038287673931252e-01 2.931416992187500000e+03
4.562637100769958431e-01 2.941401367187500000e+03
4.583235913865985611e-01 2.951630126953125000e+03
4.603834726962012791e-01 2.960376953125000000e+03
4.624433540058038861e-01 2.968655273437500000e+03
4.645032353154066040e-01 2.977308349609375000e+03
4.665631166250093220e-01 2.988885498046875000e+03
4.686229979346120400e-01 3.001559082031250000e+03
4.706828792442146470e-01 3.013427978515625000e+03
4.727427605538173649e-01 3.026199462890625000e+03
4.748026418634200829e-01 3.040254882812500000e+03
4.768625231730228009e-01 3.053137939453125000e+03
4.789224044826255189e-01 3.067780517578125000e+03
4.809822857922281258e-01 3.079619140625000000e+03
4.830421671018308438e-01 3.092040771484375000e+03
4.851020484114335618e-01 3.104315673828125000e+03
4.871619297210362798e-01 3.115473144531250000e+03
4.892218110306388867e-01 3.127668212890625000e+03
4.912816923402416047e-01 3.140919433593750000e+03
4.933415736498442672e-01 3.153217529296875000e+03
4.954014549594469852e-01 3.164433105468750000e+03
4.974613362690496476e-01 3.174350097656250000e+03
4.995212175786523101e-01 3.182210937500000000e+03
5.015810988882550836e-01 3.192294189453125000e+03
5.036409801978577461e-01 3.196263916015625000e+03
5.057008615074605196e-01 3.200176757812500000e+03
5.077607428170630710e-01 3.204464843750000000e+03
5.098206241266658445e-01 3.205799560546875000e+03
5.118805054362685070e-01 3.207009033203125000e+03
5.139403867458712805e-01 3.208143798828125000e+03
5.160002680554738319e-01 3.201450439453125000e+03
5.180601493650766054e-01 3.197955810546875000e+03
5.201200306746792679e-01 3.197975585937500000e+03
5.221799119842819303e-01 3.191643066406250000e+03
5.242397932938845928e-01 3.184223876953125000e+03
5.262996746034872553e-01 3.178386718750000000e+03
5.283595559130900288e-01 3.172216552734375000e+03
5.304194372226926912e-01 3.167697021484375000e+03
5.324793185322954647e-01 3.166220214843750000e+03
5.345391998418980162e-01 3.165056884765625000e+03
5.365990811515007897e-01 3.163600830078125000e+03
5.386589624611034521e-01 3.159062988281250000e+03
5.407188437707062256e-01 3.151314941406250000e+03
5.427787250803087771e-01 3.142653320312500000e+03
5.448386063899115506e-01 3.134603759765625000e+03
5.468984876995142130e-01 3.128612304687500000e+03
5.489583690091169865e-01 3.121774658203125000e+03
5.510182503187195380e-01 3.117716796875000000e+03
5.530781316283223115e-01 3.113681884765625000e+03
5.551380129379249739e-01 3.107790283203125000e+03
5.571978942475277474e-01 3.107118896484375000e+03
5.592577755571304099e-01 3.105269042968750000e+03
5.613176568667330724e-01 3.098917236328125000e+03
5.633775381763357348e-01 3.095804443359375000e+03
5.654374194859385083e-01 3.090606933593750000e+03
5.674973007955411708e-01 3.091283447265625000e+03
5.695571821051438333e-01 3.089526123046875000e+03
5.716170634147464957e-01 3.091579833984375000e+03
5.736769447243491582e-01 3.091692138671875000e+03
