# 2theta(deg)  intensity
1.011081928176500000e+00 3.207645751953125000e+03
1.014515143552311649e+00 3.206797607421875000e+03
1.017948358928123298e+00 3.203371337890625000e+03
1.021381574303934725e+00 3.202254882812500000e+03
1.024814789679746374e+00 3.200289794921875000e+03
1.028248005055557801e+00 3.199185058593750000e+03
1.031681220431369450e+00 3.193355468750000000e+03
1.035114435807180877e+00 3.191657714843750000e+03
1.038547651182992526e+00 3.192262939453125000e+03
1.041980866558804175e+00 3.190526611328125000e+03
1.045414081934615602e+00 3.187973144531250000e+03
1.048847297310427029e+00 3.186893554687500000e+03
1.052280512686238678e+00 3.184343017578125000e+03
1.055713728062050105e+00 3.183467285156250000e+03
1.059146943437861754e+00 3.184163330078125000e+03
1.062580158813673403e+00 3.182261474609375000e+03
1.066013374189484830e+00 3.177317382812500000e+03
1.069446589565296479e+00 3.177800292968750000e+03
1.072879804941107906e+00 3.178499023437500000e+03
1.076313020316919333e+00 3.176507568359375000e+03
1.079746235692731204e+00 3.171227294921875000e+03
1.083179451068542631e+00 3.171653320312500000e+03
1.086612666444354058e+00 3.171410888671875000e+03
1.090045881820165707e+00 3.173302246093750000e+03
1.093479097195977134e+00 3.172585205078125000e+03
1.096912312571788783e+00 3.170836181640625000e+03
1.100345527947600210e+00 3.169143066406250000e+03
1.103778743323411859e+00 3.166401123046875000e+03
1.107211958699223509e+00 3.162293212890625000e+03
1.110645174075034936e+00 3.156574707031250000e+03
1.114078389450846363e+00 3.158322509765625000e+03
1.117511604826658012e+00 3.162401123046875000e+03
1.120944820202469439e+00 3.162281494140625000e+03
1.124378035578281088e+00 3.160779785156250000e+03
1.127811250954092737e+00 3.159918457031250000e+03
1.131244466329904164e+00 3.157356689453125000e+03
1.134677681705715813e+00 3.153569091796875000e+03
1.138110897081527240e+00 3.153106201171875000e+03
1.141544112457338667e+00 3.151273437500000000e+03
1.144977327833150538e+00 3.152062255859375000e+03
1.148410543208961965e+00 3.151542236328125000e+03
1.151843758584773392e+00 3.148393554687500000e+03
1.155276973960585041e+00 3.149060302734375000e+03
1.158710189336396468e+00 3.151071289062500000e+03
1.162143404712208117e+00 3.152114746093750000e+03
1.165576620088019766e+00 3.148790039062500000e+03
1.169009835463831193e+00 3.146709960937500000e+03
1.172443050839642842e+00 3.147360595703125000e+03
1.175876266215454269e+00 3.146437988281250000e+03
1.179309481591265696e+00 3.144870605468750000e+03
1.182742696967077345e+00 3.143195800781250000e+03
1.186175912342888994e+00 3.141174072265625000e+03
1.189609127718700421e+00 3.140218750000000000e+03
1.193042343094512070e+00 3.140143066406250000e+03
1.196475558470323497e+00 3.138119628906250000e+03
1.199908773846135146e+00 3.136235595703125000e+03
1.203341989221946573e+00 3.137114013671875000e+03
1.206775204597758222e+00 3.137899169921875000e+03
1.210208419973569871e+00 3.138171142578125000e+03
1.213641635349381298e+00 3.139822753906250000e+03
1.217074850725192725e+00 3.141389892578125000e+03
1.220508066101004374e+00 3.140613281250000000e+03
1.223941281476815801e+00 3.141418701171875000e+03
1.227374496852627672e+00 3.141783935546875000e+03
1.230807712228439099e+00 3.140185302734375000e+03
1.234240927604250526e+00 3.137949951171875000e+03
1.237674142980062175e+00 3.140422851562500000e+03
1.241107358355873602e+00 3.142973144531250000e+03
1.244540573731685029e+00 3.144623535156250000e+03
1.247973789107496900e+00 3.142452148437500000e+03
1.251407004483308327e+00 3.136560791015625000e+03
1.254840219859119976e+00 3.135219726562500000e+03
1.258273435234931403e+00 3.136607666015625000e+03
1.261706650610742830e+00 3.135370361328125000e+03
1.265139865986554479e+00 3.130706054687500000e+03
1.268573081362366128e+00 3.128253417968750000e+03
1.272006296738177555e+00 3.128694580078125000e+03
1.275439512113989204e+00 3.123205322265625000e+03
1.278872727489800631e+00 3.117868164062500000e+03
1.282305942865612280e+00 3.117367919921875000e+03
