# 2theta(deg)  intensity
6.192858545703724404e-01 3.122125488281250000e+03
6.213467059998910580e-01 3.121989746093750000e+03
6.234075574294097866e-01 3.119898193359375000e+03
6.254684088589286262e-01 3.120540527343750000e+03
6.275292602884472437e-01 3.124616699218750000e+03
6.295901117179659723e-01 3.124751708984375000e+03
6.316509631474847009e-01 3.126209228515625000e+03
6.337118145770034294e-01 3.127489501953125000e+03
6.357726660065220470e-01 3.127273681640625000e+03
6.378335174360407756e-01 3.131297607421875000e+03
6.398943688655595041e-01 3.136799560546875000e+03
6.419552202950782327e-01 3.136346435546875000e+03
6.440160717245968502e-01 3.137386474609375000e+03
6.460769231541156898e-01 3.137383056640625000e+03
6.481377745836343074e-01 3.134627929687500000e+03
6.501986260131530360e-01 3.137254394531250000e+03
6.522594774426717645e-01 3.138831298828125000e+03
6.543203288721904931e-01 3.139787841796875000e+03
6.563811803017092217e-01 3.140897705078125000e+03
6.584420317312278392e-01 3.139592529296875000e+03
6.605028831607466788e-01 3.141885986328125000e+03
6.625637345902652964e-01 3.144480224609375000e+03
6.646245860197840249e-01 3.146623535156250000e+03
6.666854374493027535e-01 3.148617919921875000e+03
6.687462888788214821e-01 3.146710693359375000e+03
6.708071403083400996e-01 3.145402832031250000e+03
6.728679917378588282e-01 3.146914550781250000e+03
6.749288431673776678e-01 3.147795166015625000e+03
6.769896945968962854e-01 3.151468017578125000e+03
6.790505460264150139e-01 3.150240234375000000e+03
6.811113974559337425e-01 3.148801757812500000e+03
6.831722488854524711e-01 3.151410400390625000e+03
6.852331003149710886e-01 3.152982666015625000e+03
6.872939517444898172e-01 3.154234375000000000e+03
6.893548031740085458e-01 3.158524169921875000e+03
6.914156546035272743e-01 3.160953857421875000e+03
6.934765060330458919e-01 3.160101562500000000e+03
6.955373574625647315e-01 3.163215820312500000e+03
6.975982088920834601e-01 3.163614746093750000e+03
6.996590603216020776e-01 3.161219726562500000e+03
7.017199117511208062e-01 3.158922119140625000e+03
7.037807631806395348e-01 3.159338623046875000e+03
7.058416146101582633e-01 3.158229248046875000e+03
7.079024660396768809e-01 3.160186767578125000e+03
7.099633174691957205e-01 3.162414062500000000e+03
7.120241688987143380e-01 3.162531982421875000e+03
7.140850203282330666e-01 3.164679443359375000e+03
7.161458717577517952e-01 3.164395751953125000e+03
7.182067231872705237e-01 3.165943359375000000e+03
7.202675746167891413e-01 3.166461181640625000e+03
7.223284260463078699e-01 3.168103027343750000e+03
7.243892774758267095e-01 3.171541503906250000e+03
7.264501289053453270e-01 3.175651123046875000e+03
7.285109803348640556e-01 3.174392578125000000e+03
7.305718317643827842e-01 3.176218750000000000e+03
7.326326831939015127e-01 3.177241455078125000e+03
7.346935346234201303e-01 3.179976318359375000e+03
7.367543860529388589e-01 3.184469238281250000e+03
7.388152374824575874e-01 3.189210693359375000e+03
7.408760889119763160e-01 3.192558837890625000e+03
7.429369403414949335e-01 3.194255371093750000e+03
7.449977917710137731e-01 3.193089843750000000e+03
7.470586432005325017e-01 3.193859130859375000e+03
7.491194946300511193e-01 3.192348632812500000e+03
7.511803460595698478e-01 3.186819580078125000e+03
7.532411974890885764e-01 3.186534179687500000e+03
7.553020489186073050e-01 3.186414794921875000e+03
7.573629003481259225e-01 3.188518066406250000e+03
7.594237517776447621e-01 3.191035156250000000e+03
7.614846032071633797e-01 3.193001220703125000e+03
7.635454546366821083e-01 3.191637939453125000e+03
7.656063060662008368e-01 3.187533447265625000e+03
7.676671574957195654e-01 3.187561279296875000e+03
7.697280089252382940e-01 3.188739013671875000e+03
7.717888603547569115e-01 3.187212890625000000e+03
7.738497117842757511e-01 3.190657958984375000e+03
7.759105632137943687e-01 3.191653564453125000e+03
7.779714146433130972e-01 3.193369628906250000e+03
7.800322660728318258e-01 3.197564941406250000e+03
7.820931175023505544e-01 3.197778808593750000e+03
7.841539689318691719e-01 3.199392333984375000e+03
7.862148203613879005e-01 3.198516601562500000e+03
7.882756717909066291e-01 3.197087402343750000e+03
7.903365232204253576e-01 3.197358398437500000e+03
7.923973746499439752e-01 3.199238525390625000e+03
7.944582260794628148e-01 3.200849121093750000e+03
7.965190775089815434e-01 3.204373291015625000e+03
7.985799289385001609e-01 3.206301025390625000e+03
8.006407803680188895e-01 3.206985107421875000e+03
8.027016317975376181e-01 3.206282714843750000e+03
8.047624832270563466e-01 3.203811035156250000e+03
8.068233346565749642e-01 3.200037109375000000e+03
8.088841860860938038e-01 3.196729248046875000e+03
8.109450375156124213e-01 3.197958251953125000e+03
8.130058889451311499e-01 3.195770751953125000e+03
8.150667403746498785e-01 3.195565673828125000e+03
8.171275918041686070e-01 3.195947265625000000e+03
8.191884432336873356e-01 3.196631347656250000e+03
8.212492946632059532e-01 3.197350097656250000e+03
8.233101460927247928e-01 3.200152587890625000e+03
8.253709975222434103e-01 3.203380859375000000e+03
8.274318489517621389e-01 3.204962890625000000e+03
8.294927003812808675e-01 3.205100341796875000e+03
8.315535518107995960e-01 3.205465087890625000e+03
8.336144032403182136e-01 3.202342773437500000e+03
8.356752546698369422e-01 3.199012207031250000e+03
8.377361060993556707e-01 3.198281494140625000e+03
8.397969575288743993e-01 3.199774658203125000e+03
8.418578089583931279e-01 3.199936035156250000e+03
8.439186603879118564e-01 3.202147216796875000e+03
8.459795118174305850e-01 3.206165771484375000e+03
8.480403632469492026e-01 3.205559570312500000e+03
8.501012146764680422e-01 3.206199218750000000e+03
8.521620661059866597e-01 3.207477294921875000e+03
8.542229175355053883e-01 3.206660156250000000e+03
8.562837689650240058e-01 3.204998046875000000e+03
8.583446203945428454e-01 3.203767822265625000e+03
8.604054718240614630e-01 3.202904296875000000e+03
8.624663232535801916e-01 3.201036865234375000e+03
8.645271746830990311e-01 3.205333007812500000e+03
8.665880261126176487e-01 3.208286621093750000e+03
8.686488775421363773e-01 3.209368164062500000e+03
8.707097289716549948e-01 3.209111083984375000e+03
8.727705804011738344e-01 3.209036132812500000e+03
8.748314318306924520e-01 3.210520019531250000e+03
8.768922832602111805e-01 3.208147460937500000e+03
8.789531346897299091e-01 3.208810546875000000e+03
8.810139861192486377e-01 3.209725585937500000e+03
8.830748375487672552e-01 3.210602050781250000e+03
8.851356889782859838e-01 3.214024169921875000e+03
8.871965404078047124e-01 3.216638183593750000e+03
8.892573918373234410e-01 3.214637207031250000e+03
8.913182432668421695e-01 3.214769775390625000e+03
8.933790946963608981e-01 3.210825683593750000e+03
8.954399461258797377e-01 3.210381835937500000e+03
8.975007975553983552e-01 3.209888183593750000e+03
8.995616489849170838e-01 3.209688476562500000e+03
9.016225004144359234e-01 3.214294433593750000e+03
9.036833518439545410e-01 3.216095458984375000e+03
9.057442032734731585e-01 3.213719482421875000e+03
9.078050547029918871e-01 3.210080810546875000e+03
9.098659061325107267e-01 3.204900390625000000e+03
9.119267575620293442e-01 3.201404052734375000e+03
9.139876089915480728e-01 3.200031982421875000e+03
9.160484604210669124e-01 3.198706542968750000e+03
9.181093118505855299e-01 3.199629882812500000e+03
9.201701632801041475e-01 3.198847167968750000e+03
9.222310147096228761e-01 3.201185058593750000e+03
9.242918661391417157e-01 3.201068603515625000e+03
9.263527175686603332e-01 3.198417724609375000e+03
9.284135689981790618e-01 3.201603515625000000e+03
9.304744204276976793e-01 3.202687011718750000e+03
9.325352718572165189e-01 3.201658203125000000e+03
9.345961232867351365e-01 3.204229980468750000e+03
9.366569747162538651e-01 3.205236083984375000e+03
9.387178261457727046e-01 3.206362548828125000e+03
9.407786775752913222e-01 3.204380126953125000e+03
9.428395290048100508e-01 3.203254638671875000e+03
9.449003804343286683e-01 3.201152099609375000e+03
9.469612318638475079e-01 3.199151123046875000e+03
9.490220832933661255e-01 3.198149169921875000e+03
9.510829347228848540e-01 3.197993164062500000e+03
9.531437861524034716e-01 3.200846923828125000e+03
9.552046375819223112e-01 3.204404052734375000e+03
9.572654890114410398e-01 3.202823974609375000e+03
9.593263404409596573e-01 3.202516357421875000e+03
9.613871918704784969e-01 3.203731201171875000e+03
9.634480432999971145e-01 3.203189697265625000e+03
9.655088947295158430e-01 3.203607910156250000e+03
9.675697461590344606e-01 3.204788574218750000e+03
9.696305975885533002e-01 3.204615478515625000e+03
9.716914490180720287e-01 3.203925781250000000e+03
9.737523004475906463e-01 3.204751953125000000e+03
9.758131518771092638e-01 3.202998291015625000e+03
9.778740033066281034e-01 3.204129882812500000e+03
9.799348547361468320e-01 3.205582031250000000e+03
9.819957061656654496e-01 3.207381347656250000e+03
9.840565575951841781e-01 3.210552978515625000e+03
9.861174090247030177e-01 3.213475341796875000e+03
9.881782604542216353e-01 3.214515869140625000e+03
9.902391118837402528e-01 3.213902099609375000e+03
9.922999633132590924e-01 3.213653808593750000e+03
9.943608147427778210e-01 3.210574707031250000e+03
9.964216661722964385e-01 3.209545654296875000e+03
9.984825176018151671e-01 3.206222900390625000e+03
1.000543369031333896e+00 3.204999511718750000e+03
1.002604220460852735e+00 3.202863037109375000e+03
1.004665071890371353e+00 3.204624267578125000e+03
1.006725923319889970e+00 3.206053222656250000e+03
1.008786774749408810e+00 3.204464599609375000e+03
1.010847626178927428e+00 3.204124267578125000e+03
1.012908477608446045e+00 3.205210205078125000e+03
1.014969329037964885e+00 3.204144042968750000e+03
1.017030180467483724e+00 3.204544677734375000e+03
1.019091031897002342e+00 3.203802978515625000e+03
1.021151883326520959e+00 3.201502197265625000e+03
1.023212734756039799e+00 3.202033935546875000e+03
1.025273586185558417e+00 3.200448486328125000e+03
1.027334437615077034e+00 3.198934082031250000e+03
1.029395289044595652e+00 3.198388427734375000e+03
1.031456140474114713e+00 3.195830322265625000e+03
1.033516991903633331e+00 3.195015136718750000e+03
1.035577843333151948e+00 3.193891845703125000e+03
1.037638694762670788e+00 3.192865722656250000e+03
1.039699546192189406e+00 3.190966308593750000e+03
