# 2theta(deg)  intensity
1.136559563379568871e+00 1.284979125976562500e+03
1.138620414809087489e+00 1.287013549804687500e+03
1.140681266238606106e+00 1.289197753906250000e+03
1.142742117668124724e+00 1.291814331054687500e+03
1.144802969097643786e+00 1.296019897460937500e+03
1.146863820527162403e+00 1.296911376953125000e+03
1.148924671956681021e+00 1.297955444335937500e+03
1.150985523386199638e+00 1.298151123046875000e+03
1.153046374815718478e+00 1.299500976562500000e+03
1.155107226245237095e+00 1.301058227539062500e+03
1.157168077674755935e+00 1.301663696289062500e+03
1.159228929104274775e+00 1.305090087890625000e+03
1.161289780533793392e+00 1.308737792968750000e+03
1.163350631963312010e+00 1.311256958007812500e+03
1.165411483392830627e+00 1.312643920898437500e+03
1.167472334822349467e+00 1.314598022460937500e+03
1.169533186251868084e+00 1.314370849609375000e+03
1.171594037681386924e+00 1.314178955078125000e+03
1.173654889110905541e+00 1.316671875000000000e+03
1.175715740540424381e+00 1.316395629882812500e+03
1.177776591969942999e+00 1.316704711914062500e+03
1.179837443399461616e+00 1.316525268554687500e+03
1.181898294828980456e+00 1.318437622070312500e+03
1.183959146258499073e+00 1.320959838867187500e+03
1.186019997688017913e+00 1.324027709960937500e+03
1.188080849117536530e+00 1.327196899414062500e+03
1.190141700547055370e+00 1.327423950195312500e+03
1.192202551976573988e+00 1.328108276367187500e+03
1.194263403406092605e+00 1.328410888671875000e+03
1.196324254835611223e+00 1.329950195312500000e+03
1.198385106265130062e+00 1.330810302734375000e+03
1.200445957694648902e+00 1.330670166015625000e+03
1.202506809124167519e+00 1.330542358398437500e+03
1.204567660553686359e+00 1.331035156250000000e+03
1.206628511983204977e+00 1.333533447265625000e+03
1.208689363412723594e+00 1.336522705078125000e+03
1.210750214842242212e+00 1.340541870117187500e+03
1.212811066271761051e+00 1.342154052734375000e+03
1.214871917701279891e+00 1.342484741210937500e+03
1.216932769130798508e+00 1.344604980468750000e+03
1.218993620560317126e+00 1.344933227539062500e+03
1.221054471989835966e+00 1.346553955078125000e+03
1.223115323419354583e+00 1.349660644531250000e+03
1.225176174848873201e+00 1.351733764648437500e+03
1.227237026278392040e+00 1.353494750976562500e+03
1.229297877707910880e+00 1.353932373046875000e+03
1.231358729137429497e+00 1.356036865234375000e+03
1.233419580566948115e+00 1.355088500976562500e+03
1.235480431996466955e+00 1.356888671875000000e+03
1.237541283425985572e+00 1.357452636718750000e+03
1.239602134855504190e+00 1.359321777343750000e+03
1.241662986285023029e+00 1.360877441406250000e+03
1.243723837714541869e+00 1.364349487304687500e+03
1.245784689144060486e+00 1.365278686523437500e+03
1.247845540573579104e+00 1.367370605468750000e+03
1.249906392003097944e+00 1.367005371093750000e+03
1.251967243432616561e+00 1.367084960937500000e+03
1.254028094862135179e+00 1.367918090820312500e+03
1.256088946291654018e+00 1.368611572265625000e+03
1.258149797721172858e+00 1.371535278320312500e+03
1.260210649150691475e+00 1.375026733398437500e+03
1.262271500580210093e+00 1.376202270507812500e+03
1.264332352009728710e+00 1.378907348632812500e+03
1.266393203439247550e+00 1.382258789062500000e+03
1.268454054868766168e+00 1.385302734375000000e+03
1.270514906298285007e+00 1.387562500000000000e+03
1.272575757727803847e+00 1.389192749023437500e+03
1.274636609157322464e+00 1.391749023437500000e+03
1.276697460586841082e+00 1.392398193359375000e+03
1.278758312016359699e+00 1.391850219726562500e+03
1.280819163445878539e+00 1.392393188476562500e+03
1.282880014875397157e+00 1.393408935546875000e+03
1.284940866304915996e+00 1.394228515625000000e+03
1.287001717734434614e+00 1.396517944335937500e+03
1.289062569163953453e+00 1.397520629882812500e+03
1.291123420593472071e+00 1.400267211914062500e+03
1.293184272022990688e+00 1.400920410156250000e+03
1.295245123452509306e+00 1.401360717773437500e+03
1.297305974882028146e+00 1.401968627929687500e+03
1.299366826311546985e+00 1.401681640625000000e+03
1.301427677741065603e+00 1.405802001953125000e+03
1.303488529170584442e+00 1.409108154296875000e+03
1.305549380600103060e+00 1.410609741210937500e+03
1.307610232029621677e+00 1.413218017578125000e+03
1.309671083459140295e+00 1.414108398437500000e+03
1.311731934888659135e+00 1.413120117187500000e+03
1.313792786318177974e+00 1.413512695312500000e+03
1.315853637747696592e+00 1.412343627929687500e+03
1.317914489177215209e+00 1.413613525390625000e+03
1.319975340606734049e+00 1.414072998046875000e+03
1.322036192036252666e+00 1.415887695312500000e+03
1.324097043465771284e+00 1.418781372070312500e+03
1.326157894895290124e+00 1.423807617187500000e+03
1.328218746324808963e+00 1.428996215820312500e+03
1.330279597754327581e+00 1.436298706054687500e+03
1.332340449183846198e+00 1.444682983398437500e+03
1.334401300613365038e+00 1.455020019531250000e+03
1.336462152042883655e+00 1.465787109375000000e+03
1.338523003472402273e+00 1.479125854492187500e+03
1.340583854901921113e+00 1.495268920898437500e+03
1.342644706331439952e+00 1.510976806640625000e+03
1.344705557760958570e+00 1.524822631835937500e+03
1.346766409190477187e+00 1.540320678710937500e+03
1.348827260619996027e+00 1.554083740234375000e+03
1.350888112049514644e+00 1.561169921875000000e+03
1.352948963479033262e+00 1.563024047851562500e+03
1.355009814908552102e+00 1.558784912109375000e+03
1.357070666338070941e+00 1.549349731445312500e+03
1.359131517767589559e+00 1.539508789062500000e+03
1.361192369197108176e+00 1.526634277343750000e+03
1.363253220626626794e+00 1.514756347656250000e+03
1.365314072056145633e+00 1.501864990234375000e+03
